Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6534556,-,-,-,-17.46,-66.33,-4,2526,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Speed,Pressure,DHI,GHI,DNI,Solar Zenith Angle,Precipitable Water,Fill Flag
2025,11,2,11,0,28.900000000000002,23.23,4.2,759,193,1033,877,16.75,2,0
2025,11,2,12,0,30.3,21.46,4.7,758,189,1085,897,3.41,2.1,0
2025,11,2,13,0,30.900000000000002,20.91,5.2,757,189,1056,888,12.55,2.1,0
2025,11,2,14,0,30.6,21.5,5.800000000000001,756,235,929,777,26.79,2.2,0
2025,11,2,15,0,29.400000000000002,23.86,6.300000000000001,756,215,756,717,41.09,2.3000000000000003,0
2025,11,2,16,0,27.400000000000002,28.35,6.800000000000001,756,170,539,648,55.34,2.4000000000000004,0
2025,11,2,17,0,24.900000000000002,34.93,6.800000000000001,756,118,295,504,69.49,2.4000000000000004,0
2025,11,2,18,0,22.400000000000002,42.86,6.2,757,45,66,178,83.44,2.4000000000000004,0
2025,11,2,19,0,20.8,49.410000000000004,5,757,0,0,0,97.29,2.4000000000000004,0
2025,11,2,20,0,20.1,53.42,3.8000000000000003,758,0,0,0,110.64,2.3000000000000003,0
2025,11,2,21,0,19.6,56.550000000000004,2.5,759,0,0,0,123.29,2.2,0
2025,11,2,22,0,18.900000000000002,59.92,1.3,759,0,0,0,134.63,2.2,0
2025,11,2,23,0,18.3,62.35,0.9,759,0,0,0,143.42000000000002,2.1,0
2025,11,3,0,0,17.900000000000002,63.52,0.8,759,0,0,0,147.51,2.1,0
2025,11,3,1,0,17.5,64.67,0.8,759,0,0,0,145.20000000000002,2.1,0
2025,11,3,2,0,17.2,65.21000000000001,0.8,758,0,0,0,137.53,2.1,0
2025,11,3,3,0,16.900000000000002,65.69,0.8,758,0,0,0,126.77,2,0
2025,11,3,4,0,16.6,65.99,0.8,759,0,0,0,114.43,1.9000000000000001,0
2025,11,3,5,0,16.2,66.23,0.7000000000000001,759,0,0,0,101.24000000000001,1.9000000000000001,0
2025,11,3,6,0,16.7,62.33,0.8,760,15,15,0,87.39,1.9000000000000001,7
2025,11,3,7,0,19.8,48.97,1.8,761,70,243,609,73.60000000000001,2,0
2025,11,3,8,0,22.8,39.36,2.8000000000000003,761,101,497,780,59.49,2.1,0
2025,11,3,9,0,25,33.55,3.7,761,124,731,862,45.27,2.2,0
2025,11,3,10,0,26.3,31.02,4.7,761,131,921,922,30.970000000000002,2.3000000000000003,0
2025,11,3,11,0,26.8,30.47,5.5,761,146,1044,937,16.68,2.4000000000000004,0
2025,11,3,12,0,26.900000000000002,30.7,6.1000000000000005,760,158,1089,933,3.16,2.5,0
2025,11,3,13,0,26.400000000000002,32.36,6.4,759,156,1059,925,12.48,2.6,0
2025,11,3,14,0,25.6,34.72,6.6000000000000005,759,499,588,100,26.740000000000002,2.6,0
2025,11,3,15,0,25.1,35.94,6.7,759,435,517,109,41.04,2.5,0
2025,11,3,16,0,24.3,37.730000000000004,6.6000000000000005,758,205,205,1,55.28,2.5,0
2025,11,3,17,0,22.900000000000002,41.71,6,758,80,317,677,69.42,2.5,0
2025,11,3,18,0,21.5,46.71,4.6000000000000005,759,61,64,22,83.35000000000001,2.4000000000000004,7
2025,11,3,19,0,19.900000000000002,52.75,2.6,759,0,0,0,97.18,2.5,0
2025,11,3,20,0,18.7,57.26,1.8,760,0,0,0,110.51,2.6,0
2025,11,3,21,0,17.900000000000002,59.36,1.7000000000000002,760,0,0,0,123.12,2.7,0
2025,11,3,22,0,17.1,60.36,1.8,761,0,0,0,134.41,2.8000000000000003,0
2025,11,3,23,0,16.6,59.45,2.9000000000000004,761,0,0,0,143.14000000000001,2.8000000000000003,1
2025,11,4,0,0,15.700000000000001,60.47,2.9000000000000004,761,0,0,0,147.20000000000002,2.8000000000000003,0
2025,11,4,1,0,14.8,61.43,2.4000000000000004,760,0,0,0,144.92000000000002,2.7,0
2025,11,4,2,0,14,62.49,2,760,0,0,0,137.3,2.6,0
2025,11,4,3,0,13.3,63.18,1.5,760,0,0,0,126.59,2.8000000000000003,0
2025,11,4,4,0,13.100000000000001,63.11,0.9,760,0,0,0,114.28,3,0
2025,11,4,5,0,12.700000000000001,64.9,0.7000000000000001,761,0,0,0,101.13,2.9000000000000004,0
2025,11,4,6,0,12.3,65.52,0.5,761,12,12,0,87.3,2.8000000000000003,7
2025,11,4,7,0,13.200000000000001,60.57,0.7000000000000001,762,50,50,1,73.52,2.8000000000000003,0
2025,11,4,8,0,16,50.1,1.4000000000000001,762,41,41,0,59.43,2.7,0
2025,11,4,9,0,20.200000000000003,38.49,2.4000000000000004,762,182,647,660,45.22,2.5,0
2025,11,4,10,0,23.8,30.14,3.1,761,105,929,961,30.93,2.3000000000000003,0
2025,11,4,11,0,26.900000000000002,24.55,3.8000000000000003,760,110,1058,989,16.63,2.2,0
2025,11,4,12,0,28.700000000000003,22,4.6000000000000005,760,115,1109,996,2.94,2.2,0
2025,11,4,13,0,29.5,21.16,5.4,759,118,1081,986,12.42,2.2,0
2025,11,4,14,0,29.3,21.64,5.800000000000001,758,117,976,961,26.69,2.2,0
2025,11,4,15,0,28.700000000000003,22.47,5.9,757,108,806,924,40.980000000000004,2.1,0
2025,11,4,16,0,27.200000000000003,24.55,5.7,757,95,582,855,55.22,2,0
2025,11,4,17,0,24.900000000000002,28.240000000000002,5.5,757,74,327,715,69.35000000000001,1.9000000000000001,0
2025,11,4,18,0,21.700000000000003,35.01,4.800000000000001,758,62,65,30,83.26,1.8,7
2025,11,4,19,0,18.8,42.92,4,759,0,0,0,97.07000000000001,1.6,0
2025,11,4,20,0,17.2,47.92,3.4000000000000004,759,0,0,0,110.37,1.5,0
2025,11,4,21,0,16.1,52.09,2.5,760,0,0,0,122.95,1.4000000000000001,0
2025,11,4,22,0,15.3,55.6,1.6,760,0,0,0,134.19,1.5,0
2025,11,4,23,0,14.700000000000001,58.38,1.2000000000000002,760,0,0,0,142.87,1.6,0
2025,11,5,0,0,14.3,60.34,1.2000000000000002,760,0,0,0,146.89000000000001,1.7000000000000002,0
2025,11,5,1,0,13.9,62.370000000000005,1.2000000000000002,760,0,0,0,144.63,1.8,0
2025,11,5,2,0,13.600000000000001,63.89,1.2000000000000002,759,0,0,0,137.07,1.9000000000000001,0
2025,11,5,3,0,13.3,65.56,1.3,759,0,0,0,126.41,1.9000000000000001,0
2025,11,5,4,0,13.100000000000001,66.76,1.2000000000000002,759,0,0,0,114.14,1.9000000000000001,0
2025,11,5,5,0,12.9,67.85,1.2000000000000002,759,0,0,0,101.02,1.9000000000000001,0
2025,11,5,6,0,14.200000000000001,62.620000000000005,1.7000000000000002,760,20,28,175,87.22,1.9000000000000001,0
2025,11,5,7,0,18.5,48,3.2,761,66,252,654,73.45,1.9000000000000001,0
2025,11,5,8,0,22.8,35.56,3.2,761,87,513,836,59.38,1.9000000000000001,0
2025,11,5,9,0,26.400000000000002,27.060000000000002,3.2,761,97,753,930,45.17,1.9000000000000001,0
2025,11,5,10,0,29.1,22.06,3.9000000000000004,761,102,945,982,30.89,1.9000000000000001,0
2025,11,5,11,0,30.8,19.39,4.9,760,100,1077,1019,16.59,1.8,0
2025,11,5,12,0,31.6,18.23,5.800000000000001,760,102,1127,1027,2.74,1.8,0
2025,11,5,13,0,31.6,18.34,6.4,759,105,1098,1017,12.36,1.8,0
2025,11,5,14,0,30.900000000000002,19.34,6.7,758,99,992,999,26.64,1.9000000000000001,0
2025,11,5,15,0,29.5,21.830000000000002,6.800000000000001,758,99,817,950,40.93,1.9000000000000001,0
2025,11,5,16,0,27.6,25.42,6.7,758,91,590,873,55.160000000000004,1.8,0
2025,11,5,17,0,25.1,30.38,6.300000000000001,759,74,333,731,69.27,1.7000000000000002,0
2025,11,5,18,0,22.1,37.33,5.2,759,39,84,375,83.17,1.6,0
2025,11,5,19,0,19.8,44.49,3.7,760,0,0,0,96.96000000000001,1.5,0
2025,11,5,20,0,18.400000000000002,49.43,2.9000000000000004,760,0,0,0,110.23,1.5,0
2025,11,5,21,0,17.3,53.67,2.2,761,0,0,0,122.77,1.5,0
2025,11,5,22,0,16.3,57.78,1.5,762,0,0,0,133.97,1.6,0
2025,11,5,23,0,15.600000000000001,61.18,1.3,762,0,0,0,142.6,1.6,0
2025,11,6,0,0,15,64.1,1.1,761,0,0,0,146.59,1.7000000000000002,0
2025,11,6,1,0,14.4,66.56,0.9,761,0,0,0,144.35,1.7000000000000002,0
2025,11,6,2,0,14.3,66.78,0.8,761,0,0,0,136.85,1.8,0
2025,11,6,3,0,14.200000000000001,66.88,0.9,761,0,0,0,126.24000000000001,1.8,0
2025,11,6,4,0,13.9,67.53,0.9,761,0,0,0,114.01,1.8,0
2025,11,6,5,0,13.600000000000001,67.45,0.9,761,0,0,0,100.91,1.8,0
2025,11,6,6,0,14.5,62.47,1.2000000000000002,762,20,25,93,87.14,1.8,0
2025,11,6,7,0,18,47.22,2.4000000000000004,763,88,239,529,73.39,1.9000000000000001,0
2025,11,6,8,0,21.3,34.86,2.8000000000000003,763,118,497,743,59.33,1.9000000000000001,0
2025,11,6,9,0,24.400000000000002,26.37,3.3000000000000003,763,138,734,845,45.13,1.9000000000000001,0
2025,11,6,10,0,27.1,21.67,3.9000000000000004,763,155,924,896,30.86,1.9000000000000001,0
2025,11,6,11,0,28.700000000000003,20.02,4.5,762,274,998,755,16.56,2,0
2025,11,6,12,0,29.700000000000003,19.81,5.2,762,326,1041,715,2.57,2,0
2025,11,6,13,0,30,20.55,5.7,761,357,1005,663,12.3,2.1,0
2025,11,6,14,0,29.6,22.01,5.9,761,283,921,713,26.6,2.3000000000000003,0
2025,11,6,15,0,28.6,23.79,5.800000000000001,760,406,512,141,40.88,2.3000000000000003,0
2025,11,6,16,0,27,26.57,5.5,760,251,262,19,55.09,2.3000000000000003,0
2025,11,6,17,0,25,30.87,5.2,760,161,283,346,69.19,2.3000000000000003,0
2025,11,6,18,0,22.3,38.35,4.5,761,49,60,94,83.08,2.3000000000000003,0
2025,11,6,19,0,20.200000000000003,46.11,3.5,762,0,0,0,96.85000000000001,2.3000000000000003,0
2025,11,6,20,0,19,51.22,2.9000000000000004,762,0,0,0,110.09,2.3000000000000003,0
2025,11,6,21,0,18.1,55.32,2.2,763,0,0,0,122.60000000000001,2.2,0
2025,11,6,22,0,17.3,58.82,1.8,763,0,0,0,133.75,2.2,0
2025,11,6,23,0,16.6,61.870000000000005,1.5,763,0,0,0,142.33,2.3000000000000003,0
2025,11,7,0,0,16,64.5,1.3,763,0,0,0,146.29,2.3000000000000003,0
2025,11,7,1,0,15.4,67.14,1.1,762,0,0,0,144.08,2.3000000000000003,0
2025,11,7,2,0,15,68.98,1.1,762,0,0,0,136.62,2.3000000000000003,0
2025,11,7,3,0,14.700000000000001,70.26,1,762,0,0,0,126.07000000000001,2.3000000000000003,0
2025,11,7,4,0,14.4,71.45,1,762,0,0,0,113.88,2.3000000000000003,0
2025,11,7,5,0,14.200000000000001,72.12,1,762,0,0,0,100.81,2.4000000000000004,0
2025,11,7,6,0,15.5,66.12,1.4000000000000001,763,17,19,42,87.06,2.4000000000000004,0
2025,11,7,7,0,18.8,51.38,2.7,764,86,86,0,73.33,2.4000000000000004,0
2025,11,7,8,0,22.3,38.31,2.8000000000000003,764,145,473,642,59.28,2.3000000000000003,0
2025,11,7,9,0,25.5,29.96,2.9000000000000004,764,163,711,775,45.1,2.3000000000000003,0
2025,11,7,10,0,28.1,25.02,3.6,763,184,897,830,30.830000000000002,2.3000000000000003,0
2025,11,7,11,0,29.400000000000002,23.38,4.6000000000000005,763,308,982,703,16.53,2.3000000000000003,0
2025,11,7,12,0,29.8,23.47,5.300000000000001,762,387,1013,627,2.43,2.3000000000000003,0
2025,11,7,13,0,29.6,24.46,5.6000000000000005,761,452,971,531,12.25,2.4000000000000004,0
2025,11,7,14,0,28.900000000000002,26.04,5.6000000000000005,761,297,298,1,26.55,2.5,0
2025,11,7,15,0,27.700000000000003,28.59,5.4,760,290,293,4,40.83,2.5,0
2025,11,7,16,0,26.3,32.28,5.2,760,201,203,4,55.03,2.6,0
2025,11,7,17,0,24.6,37.18,4.800000000000001,760,184,242,164,69.12,2.7,5
2025,11,7,18,0,22.6,43.92,3.7,761,35,39,34,82.99,2.7,5
2025,11,7,19,0,20.900000000000002,50.86,2.7,762,0,0,0,96.73,2.7,0
2025,11,7,20,0,19.8,55.6,2.6,762,0,0,0,109.95,2.7,0
2025,11,7,21,0,18.900000000000002,59.57,2.3000000000000003,763,0,0,0,122.42,2.7,0
2025,11,7,22,0,18.2,62.58,2,763,0,0,0,133.53,2.6,0
2025,11,7,23,0,17.6,64.94,1.9000000000000001,763,0,0,0,142.06,2.5,0
2025,11,8,0,0,17,67.01,1.6,763,0,0,0,145.99,2.4000000000000004,0
2025,11,8,1,0,16.6,67.99,1.4000000000000001,762,0,0,0,143.81,2.3000000000000003,0
2025,11,8,2,0,16.3,68.33,1.3,761,0,0,0,136.41,2.1,0
2025,11,8,3,0,15.9,69.02,1.1,761,0,0,0,125.9,2,0
2025,11,8,4,0,15.5,69.52,1,761,0,0,0,113.75,1.8,0
2025,11,8,5,0,15.100000000000001,69.52,1,762,0,0,0,100.71000000000001,1.7000000000000002,0
2025,11,8,6,0,15.8,65.79,1.3,762,22,22,1,86.99,1.6,7
2025,11,8,7,0,18.6,53.02,2.9000000000000004,763,143,229,299,73.27,1.5,0
2025,11,8,8,0,21.8,38.39,3.4000000000000004,763,232,430,386,59.24,1.5,0
2025,11,8,9,0,25.1,27.3,3.7,763,274,643,523,45.07,1.5,0
2025,11,8,10,0,27.8,21.31,4.2,763,400,679,324,30.810000000000002,1.5,0
2025,11,8,11,0,29.900000000000002,18.46,4.9,763,147,1065,958,16.52,1.5,0
2025,11,8,12,0,30.8,18.400000000000002,5.6000000000000005,762,285,1055,771,2.32,1.7000000000000002,0
2025,11,8,13,0,30.6,20.36,6.1000000000000005,761,167,1071,925,12.200000000000001,1.9000000000000001,0
2025,11,8,14,0,29.700000000000003,22.990000000000002,6.300000000000001,761,229,938,792,26.5,2,0
2025,11,8,15,0,28.400000000000002,25.8,6.2,760,419,630,279,40.77,2.1,0
2025,11,8,16,0,26.700000000000003,29.27,6,760,319,476,273,54.96,2.1,0
2025,11,8,17,0,24.700000000000003,33.77,5.5,760,136,295,445,69.04,2.1,0
2025,11,8,18,0,22.3,41.03,4.7,761,50,67,143,82.89,2.1,5
2025,11,8,19,0,20.400000000000002,49.050000000000004,3.5,761,0,0,0,96.62,2.1,0
2025,11,8,20,0,19.400000000000002,54.59,2.7,762,0,0,0,109.81,2.2,0
2025,11,8,21,0,18.6,58.97,1.9000000000000001,762,0,0,0,122.25,2.2,0
2025,11,8,22,0,17.8,62.81,1.5,763,0,0,0,133.32,2.2,0
2025,11,8,23,0,17.3,65.34,1.3,763,0,0,0,141.79,2.2,0
2025,11,9,0,0,16.7,68.07000000000001,1.2000000000000002,762,0,0,0,145.70000000000002,2.2,0
2025,11,9,1,0,16.3,69.78,1.3,761,0,0,0,143.54,2.1,0
2025,11,9,2,0,15.9,71.18,1.2000000000000002,761,0,0,0,136.2,2,0
2025,11,9,3,0,15.700000000000001,71.67,1.2000000000000002,761,0,0,0,125.74000000000001,1.9000000000000001,0
2025,11,9,4,0,15.5,71.93,1.1,761,0,0,0,113.63,1.9000000000000001,0
2025,11,9,5,0,15.100000000000001,73.07000000000001,1.2000000000000002,762,0,0,0,100.62,1.8,0
2025,11,9,6,0,15.9,69.4,1.7000000000000002,762,24,24,1,86.93,1.7000000000000002,7
2025,11,9,7,0,18.3,57.15,3.5,763,140,142,6,73.22,1.6,0
2025,11,9,8,0,21.200000000000003,43.230000000000004,4.3,763,100,516,813,59.2,1.5,0
2025,11,9,9,0,24,32.96,4.9,763,117,755,903,45.050000000000004,1.5,0
2025,11,9,10,0,26.3,26.490000000000002,5.4,763,131,943,946,30.8,1.6,0
2025,11,9,11,0,27.8,23.11,5.800000000000001,762,149,1064,954,16.51,1.7000000000000002,0
2025,11,9,12,0,28.5,22.05,6.1000000000000005,762,121,121,0,2.25,1.8,0
2025,11,9,13,0,28.400000000000002,22.55,6.300000000000001,761,195,196,1,12.16,2,0
2025,11,9,14,0,27.6,24.25,6.300000000000001,760,57,57,0,26.46,2.1,0
2025,11,9,15,0,26.3,26.93,6.1000000000000005,760,264,268,5,40.71,2.2,0
2025,11,9,16,0,24.900000000000002,30.36,5.7,760,192,195,6,54.9,2.3000000000000003,0
2025,11,9,17,0,23.3,34.94,5.300000000000001,760,183,192,24,68.95,2.4000000000000004,0
2025,11,9,18,0,21.3,42.44,4.5,760,44,45,1,82.79,2.5,7
2025,11,9,19,0,20,50.08,3.1,760,0,0,0,96.5,2.6,0
2025,11,9,20,0,19.400000000000002,54.910000000000004,2.8000000000000003,760,0,0,0,109.67,2.7,0
2025,11,9,21,0,18.8,59.1,2.4000000000000004,761,0,0,0,122.07000000000001,2.7,0
2025,11,9,22,0,18.400000000000002,61.92,2.6,761,0,0,0,133.1,2.7,0
2025,11,9,23,0,17.900000000000002,63.980000000000004,2.7,760,0,0,0,141.53,2.6,0
2025,11,10,0,0,17.3,65.34,2.5,760,0,0,0,145.42000000000002,2.5,0
2025,11,10,1,0,16.8,65.28,2.1,760,0,0,0,143.28,2.4000000000000004,0
2025,11,10,2,0,16.3,65.13,1.7000000000000002,759,0,0,0,135.99,2.3000000000000003,0
2025,11,10,3,0,15.200000000000001,67.26,1.5,759,0,0,0,125.59,2.2,0
2025,11,10,4,0,14.5,67.55,1.5,759,0,0,0,113.51,2.2,0
2025,11,10,5,0,13.9,67.8,1.5,760,0,0,0,100.53,2.1,0
2025,11,10,6,0,15.100000000000001,61.14,1.9000000000000001,760,16,16,0,86.86,2.1,7
2025,11,10,7,0,18.5,47.1,4,761,164,173,33,73.17,2.1,0
2025,11,10,8,0,21.6,37.14,4.800000000000001,761,83,515,844,59.17,2.1,0
2025,11,10,9,0,24.400000000000002,30.36,5.2,761,243,670,604,45.03,2.2,0
2025,11,10,10,0,26.8,25.93,5.7,760,104,939,972,30.8,2.2,0
2025,11,10,11,0,28.1,24.46,6.300000000000001,760,298,925,655,16.51,2.3000000000000003,0
2025,11,10,12,0,28.700000000000003,24.310000000000002,6.9,759,126,1106,981,2.21,2.4000000000000004,0
2025,11,10,13,0,28.900000000000002,24.53,7.2,759,395,883,500,12.120000000000001,2.5,0
2025,11,10,14,0,28.6,25.2,7.4,758,162,957,887,26.41,2.5,0
2025,11,10,15,0,27.700000000000003,27.1,7.4,757,373,639,351,40.660000000000004,2.6,0
2025,11,10,16,0,26.3,30.64,7.1000000000000005,757,306,427,209,54.83,2.6,0
2025,11,10,17,0,24.3,36.19,6.6000000000000005,757,105,311,572,68.87,2.6,0
2025,11,10,18,0,22,43.45,5.7,758,65,67,16,82.69,2.6,7
2025,11,10,19,0,20.3,50.1,4.5,758,0,0,0,96.38,2.6,0
2025,11,10,20,0,19.200000000000003,54.81,3.7,759,0,0,0,109.52,2.5,0
2025,11,10,21,0,18.400000000000002,57.92,2.5,760,0,0,0,121.89,2.5,0
2025,11,10,22,0,17.5,61.26,1.7000000000000002,760,0,0,0,132.88,2.6,0
2025,11,10,23,0,16.900000000000002,63.46,1.4000000000000001,760,0,0,0,141.27,2.6,0
2025,11,11,0,0,16.400000000000002,65.13,1.3,760,0,0,0,145.14000000000001,2.6,0
2025,11,11,1,0,16,66.14,1.2000000000000002,760,0,0,0,143.03,2.5,0
2025,11,11,2,0,15.600000000000001,67.01,1.1,760,0,0,0,135.79,2.5,0
2025,11,11,3,0,15.200000000000001,67.65,1,760,0,0,0,125.44,2.5,0
2025,11,11,4,0,14.8,68.18,0.9,760,0,0,0,113.4,2.5,0
2025,11,11,5,0,14.5,68.2,0.9,760,0,0,0,100.45,2.4000000000000004,0
2025,11,11,6,0,15.600000000000001,62.92,1.3,761,19,30,203,86.81,2.4000000000000004,0
2025,11,11,7,0,19.1,48.45,2.6,761,60,253,666,73.13,2.4000000000000004,0
2025,11,11,8,0,22.900000000000002,35.58,2.5,761,80,510,839,59.15,2.4000000000000004,0
2025,11,11,9,0,26.1,27.810000000000002,2.3000000000000003,761,93,746,924,45.02,2.3000000000000003,0
2025,11,11,10,0,28.5,23.42,2.8000000000000003,761,105,934,965,30.8,2.3000000000000003,0
2025,11,11,11,0,30,21.17,3.6,760,118,1054,977,16.52,2.4000000000000004,0
2025,11,11,12,0,30.900000000000002,20.080000000000002,4.4,759,121,1106,985,2.22,2.4000000000000004,0
2025,11,11,13,0,31.1,20.13,5,758,393,887,505,12.08,2.4000000000000004,0
2025,11,11,14,0,30.700000000000003,21.150000000000002,5.4,757,313,855,605,26.36,2.4000000000000004,0
2025,11,11,15,0,29.700000000000003,23.52,5.7,757,262,669,536,40.6,2.5,0
2025,11,11,16,0,28.3,26.92,5.7,757,263,314,90,54.76,2.6,0
2025,11,11,17,0,26.6,31.38,5.5,757,153,162,24,68.79,2.7,0
2025,11,11,18,0,24.1,38.83,4.6000000000000005,757,58,60,12,82.59,2.8000000000000003,7
2025,11,11,19,0,21.8,47.71,3.1,758,0,0,0,96.25,2.9000000000000004,0
2025,11,11,20,0,20.6,53.51,2.6,759,0,0,0,109.37,3,0
2025,11,11,21,0,19.900000000000002,57.43,2.4000000000000004,760,0,0,0,121.72,3,0
2025,11,11,22,0,19.3,60.71,2,760,0,0,0,132.66,3.1,0
2025,11,11,23,0,18.8,63.33,1.8,760,0,0,0,141.01,3,0
2025,11,12,0,0,18.5,64.72,1.9000000000000001,759,0,0,0,144.86,3.1,0
2025,11,12,1,0,18.3,65.3,1.6,759,0,0,0,142.78,3.1,0
2025,11,12,2,0,17.900000000000002,66.23,1,759,0,0,0,135.6,3,0
2025,11,12,3,0,17.5,66.99,0.9,759,0,0,0,125.29,2.9000000000000004,0
2025,11,12,4,0,17.2,65.87,1.2000000000000002,759,0,0,0,113.29,2.9000000000000004,0
2025,11,12,5,0,16.5,63.01,2,760,0,0,0,100.37,2.7,0
2025,11,12,6,0,16.1,57.44,2.8000000000000003,761,20,32,196,86.75,2.6,0
2025,11,12,7,0,17.400000000000002,44.44,3.4000000000000004,761,64,255,658,73.10000000000001,2.4000000000000004,0
2025,11,12,8,0,20.3,33.43,2.7,761,92,512,819,59.13,2.2,0
2025,11,12,9,0,23.900000000000002,27.55,1.8,761,115,748,895,45.01,2.1,0
2025,11,12,10,0,27.200000000000003,23.51,1.9000000000000001,761,125,938,947,30.8,2.1,0
2025,11,12,11,0,29.5,21.3,3.3000000000000003,760,127,1065,979,16.54,2.1,0
2025,11,12,12,0,30.6,20.94,4.5,759,499,789,291,2.27,2.2,0
2025,11,12,13,0,30.8,21.76,5.4,758,377,387,10,12.05,2.4000000000000004,0
2025,11,12,14,0,29.8,24.07,5.800000000000001,758,153,964,905,26.32,2.6,0
2025,11,12,15,0,28,28.21,6,757,290,684,518,40.54,2.6,0
2025,11,12,16,0,26.3,32.12,5.800000000000001,757,65,65,0,54.68,2.6,0
2025,11,12,17,0,24.6,35.95,5.4,757,24,24,0,68.7,2.6,0
2025,11,12,18,0,22.5,42.37,4.6000000000000005,758,64,66,13,82.49,2.5,7
2025,11,12,19,0,20.6,51.120000000000005,3.5,758,0,0,0,96.13,2.5,0
2025,11,12,20,0,19.5,57.660000000000004,3.1,759,0,0,0,109.23,2.4000000000000004,0
2025,11,12,21,0,18.6,63.07,2.4000000000000004,759,0,0,0,121.54,2.4000000000000004,0
2025,11,12,22,0,17.900000000000002,67,1.8,759,0,0,0,132.45,2.4000000000000004,0
2025,11,12,23,0,17.3,69.73,1.7000000000000002,759,0,0,0,140.76,2.4000000000000004,0
2025,11,13,0,0,16.8,71.42,1.6,759,0,0,0,144.59,2.5,0
2025,11,13,1,0,16.400000000000002,72.19,1.6,759,0,0,0,142.54,2.4000000000000004,0
2025,11,13,2,0,16,72.3,1.5,759,0,0,0,135.41,2.4000000000000004,0
2025,11,13,3,0,15.5,73.08,1.3,759,0,0,0,125.15,2.3000000000000003,0
2025,11,13,4,0,15.100000000000001,72.75,1.2000000000000002,759,0,0,0,113.19,2.2,0
2025,11,13,5,0,14.8,71.57000000000001,1.2000000000000002,759,0,0,0,100.3,2.1,0
2025,11,13,6,0,15.9,67.92,1.2000000000000002,760,13,13,0,86.71000000000001,2.1,7
2025,11,13,7,0,17.8,54.99,1.9000000000000001,760,134,152,64,73.07000000000001,2.1,0
2025,11,13,8,0,19.400000000000002,47.26,2.1,761,225,240,29,59.11,2.2,0
2025,11,13,9,0,21.6,39.35,2.8000000000000003,761,330,471,199,45.01,2.3000000000000003,0
2025,11,13,10,0,25.1,30.11,3.5,760,445,622,205,30.810000000000002,2.3000000000000003,0
2025,11,13,11,0,27.6,25.42,4.1000000000000005,760,418,817,416,16.57,2.2,0
2025,11,13,12,0,28.900000000000002,24.01,4.5,759,568,916,349,2.34,2.2,0
2025,11,13,13,0,29.400000000000002,23.68,4.7,758,144,1080,957,12.01,2.3000000000000003,0
2025,11,13,14,0,29.3,23.96,4.7,757,143,977,929,26.27,2.3000000000000003,0
2025,11,13,15,0,28.700000000000003,25.150000000000002,4.9,756,141,801,868,40.480000000000004,2.4000000000000004,0
2025,11,13,16,0,27.5,27.52,5.1000000000000005,756,302,369,116,54.61,2.4000000000000004,0
2025,11,13,17,0,26,30.900000000000002,5.2,756,105,326,606,68.61,2.3000000000000003,0
2025,11,13,18,0,23,40.88,4.800000000000001,757,66,67,11,82.39,2.3000000000000003,7
2025,11,13,19,0,20.1,54.82,4.1000000000000005,757,0,0,0,96.01,2.3000000000000003,0
2025,11,13,20,0,19,62.13,3.2,758,0,0,0,109.08,2.2,0
2025,11,13,21,0,18.2,66.68,2.2,759,0,0,0,121.36,2.3000000000000003,0
2025,11,13,22,0,17.6,69.89,1.6,759,0,0,0,132.23,2.4000000000000004,0
2025,11,13,23,0,17.3,71.03,1.3,760,0,0,0,140.51,2.5,0
2025,11,14,0,0,17,71.62,1.1,759,0,0,0,144.32,2.5,0
2025,11,14,1,0,17.2,68.99,1,759,0,0,0,142.3,2.5,0
2025,11,14,2,0,17.7,64.69,0.5,759,0,0,0,135.22,2.6,0
2025,11,14,3,0,17.400000000000002,63.730000000000004,0.1,759,0,0,0,125.01,2.8000000000000003,0
2025,11,14,4,0,16.6,68.53,0.2,759,0,0,0,113.10000000000001,2.9000000000000004,0
2025,11,14,5,0,15.5,67.7,0.5,759,0,0,0,100.23,2.9000000000000004,0
2025,11,14,6,0,15.200000000000001,59.13,1.2000000000000002,760,7,7,2,86.66,2.8000000000000003,0
2025,11,14,7,0,16.7,50.74,1.6,761,153,184,106,73.04,2.7,0
